mid september	NN	O
rail	VB	O
corporate	JJ	O
greed	NN	O
wobbly	JJ	O
economy	NN	O
protester	NNS	Opinionor
said	VBD	Opinionor
ready	JJ	Opinionor
long	JJ	Opinionor
haul	NN	Opinionor
vowing	VBG	Opinionor
keep	VB	Opinionor
demonstration	NNS	Opinionor
indefinitely	RB	Opinionor
draw	VB	Opinionor
attention	NN	Opinionor
cause	NN	Opinionor
see	VBP	Opinionor
movement	NN	Opinionor
end	VB	Opinionor
social	JJ	Opinionor
economic	JJ	Opinionor
injustice	NN	Opinionor
demonstration	NN	Protester
drew	VBD	Protester
middle aged	JJ	Protester
sympathizer	NNS	Protester
including	VBG	O
54 year old	JJ	O
attorney	NN	O
ninamary	NNP	O
maginnis	NNP	O
surely	RB	Opinionor
country	NN	Opinionor
people	NNS	Opinionor
people	NNS	Opinionor
people	NNS	Opinionor
taken	VBN	Opinionor
back	RB	Opinionor
people	NNS	Opinionor
said	VBD	Opinionor
condemned	VBD	Opinionor
growing	VBG	Opinionor
gap	NN	Opinionor
have	NNS	Opinionor
have nots	NNS	Opinionor
lack	NN	Opinionor
health	NN	Opinionor
insurance	NN	Opinionor
million	NNS	Opinionor
disparity	NNS	Opinionor
educational	JJ	Opinionor
opportunity	NNS	Opinionor
child	NNS	Opinionor
rich	JJ	Opinionor
poor	JJ	Opinionor
family	NNS	Opinionor
always	RB	Opinionor
follow	VBP	Opinionor
money	NN	Opinionor
rich	JJ	Opinionor
get	NN	Opinionor
richer	JJR	Opinionor
poor	JJ	Opinionor
get	NN	Opinionor
poorer	NN	Opinionor
said	VBD	Opinionor
much	JJ	Opinionor
disparity	NN	Opinionor
social	JJ	Opinionor
fabric	NN	Opinionor
going	VBG	Opinionor
crumble	VB	Opinionor
sustain	VB	Opinionor
jeff	NNP	O
hutchison	NNP	O
45	CD	O
army	NNP	O
veteran	NN	O
union	NN	O
electrician	NN	O
complained	VBD	O
corporate	JJ	O
policy	NNS	O
shift	VBP	O
job	NNS	O
overseas	RB	O
wage	NNS	O
meager	JJ	O
workplace	JJ	O
regulation	NNS	O
lax	JJ	O
economy	NN	Opinionor
shot	VBN	Opinionor
said	VBD	Opinionor
middle	JJ	Opinionor
class	NN	Opinionor
going	VBG	Opinionor
downhill	NN	Opinionor
meanwhile	RB	Protester
handful	NN	Protester
people	NNS	Protester
surrounded	VBN	Protester
donated	VBN	Protester
food	NN	Protester
bench	NNS	Protester
tarp	VB	Protester
sat	JJ	Protester
outside	IN	Protester
chase	NNP	Protester
bank	NNP	Protester
lexington	NNP	Protester
wednesday	NNP	Protester
afternoon	NN	Protester
part	NN	Protester
protest	NN	Protester
brad	NNP	O
cobb	NNP	O
30	CD	O
construction	NN	O
worker	NN	O
said	VBD	O
heard	VBD	O
demonstration	NN	Camp
tv	NN	Camp
felt	VBD	O
compelled	VBN	O
join	VB	O
bank	NNS	Opinionor
n t	RB	Opinionor
lending	VBG	Opinionor
despite	IN	Opinionor
money	NN	Opinionor
gotten	VBN	Opinionor
government	NN	Opinionor
cobb	NNP	Opinionor
said	VBD	Opinionor
greg	NNP	Opinionor
capillo	NNP	Opinionor
23	CD	Opinionor
said	VBD	Opinionor
recalled	VBD	Opinionor
sense	NN	Opinionor
hope	NN	Opinionor
around	IN	Opinionor
newly	RB	Opinionor
elected	VBN	Opinionor
president	NNP	Opinionor
barack	NNP	Opinionor
obama	NNP	Opinionor
said	VBD	Opinionor
hope	NN	Opinionor
n t	RB	Opinionor
fulfilled	VBN	Opinionor
feel	VBP	Opinionor
really	RB	Opinionor
empowered	VBN	Opinionor
dream	VB	Opinionor
really	RB	Opinionor
big	JJ	Opinionor
hanging	VBG	Opinionor
outside	IN	Opinionor
bank	NN	Opinionor
indefinitely	RB	Opinionor
said	VBD	Opinionor

8	CD	O
18	CD	O
document	NNP	O
associated	NNP	O
press	NNP	O
state	NNP	O
local	NNP	O
wire	NNP	O
november	NNP	O
12	CD	O
2011	CD	O
saturday	NNP	O
4 22	CD	O
pm	NNP	O
gmt	NNP	O
section	NN	O
state	NN	O
regional	NNP	O
length	NNP	O
109	CD	O
word	NNS	O
dateline	NNP	O
louisville	NNP	O
ky	NNP	O
occupy	NNP	O
louisville	NNP	O
plan	VBZ	O
7	JJ	O
day	NNP	O
solidarity	NNP	O
member	NNP	Info
occupy	NNP	Info
louisville	NNP	Info
planning	VBG	Info
call	VBP	Info
7	CD	Info
day	NNPS	Info
solidarity	NNP	Info
help	VB	Info
larger	JJR	Info
community	NN	Info
get	VBP	Info
know	VB	Info
stand	VBP	Info
member	NNP	Strategy
occupy	NNP	Strategy
louisville	NNP	Strategy
planning	VBG	Strategy
call	VBP	Strategy
7	CD	Strategy
day	NNPS	Strategy
solidarity	NNP	Strategy
help	VB	Strategy
larger	JJR	Strategy
community	NN	Strategy
get	VBP	Strategy
know	VB	Strategy
stand	VBP	Strategy
according	VBG	O
news	NN	O
release	NN	O
group	NN	O
sunday	NNP	Info
member	NNS	Info
join	VB	Info
march	NN	Info
louisville	NNP	Info
peace	NNP	Info
action	NNP	Info
community	NNP	Info
monday	NNP	Info
rally	VB	Info
union	NN	Info
worker	NNS	Info
tuesday	NNP	Info
protest	VB	Info
support	NN	Info
campaign	NN	Info
finance	NN	Info
reform	NN	Info
wednesday	NNP	Info
discus	VB	Info
health	NN	Info
care	NN	Info
reform	NN	Info
protest	NN	Info
humana	NNP	Info
thursday	NNP	Info
activity	NNS	Info
determined	VBN	Info
friday	NNP	Info
help	VB	Info
clean	VB	Info
vacant	JJ	Info
property	NN	Info
neighborhood	NN	Info
hit	VBN	Info
foreclosure	NNS	Info
saturday	NNP	Info
music	NN	Info
family	NN	Info
friendly	JJ	Info
activity	NNS	Info
community	NN	Info
potluck	NN	Info

2	CD	O
18	CD	O
document	NNP	O
associated	NNP	O
press	NNP	O
state	NNP	O
local	NNP	O
wire	NNP	O
october	NNP	O
5	CD	O
2011	CD	O
wednesday	NNP	O
10 01	CD	O
pm	NNP	O
gmt	NNP	O
news	NNP	O
brief	NNS	O
around	IN	O
kentucky	NNP	O
3 58	CD	O
p m	NN	O
edt	NNP	O
wednesday	NNP	O
october	NNP	O
5	CD	O
2011	CD	O
section	NN	O
state	NN	O
regional	NNP	O
length	NNP	O
759	CD	O
word	NNS	O
wall	NNP	O
street	NNP	O
protest	NNS	O
spread	VBP	O
kentucky	NNP	O
louisville	NNP	O
ky	NNP	O
ap	NNP	O
demonstration	NNS	O
wall	NNP	O
street	NNP	O
spread	VBN	O
kentucky	NNP	O
two	CD	O
largest	JJS	O
city	NNS	O
protester	NNS	O
speak	VBP	O
corporate	JJ	O
greed	NN	O
political	JJ	O
system	NN	O
see	VBP	O
favoring	VBG	O
wealthy	NN	O
louisville	NNP	Protester
couple	NN	Protester
dozen	NN	Protester
protester	NNS	Protester
took	VBD	Protester
cause	NN	Protester
midday	NN	Protester
wednesday	NNP	Protester
grassy	JJ	Protester
space	NN	Protester
across	IN	Protester
kentucky	NNP	Protester
convention	NNP	Protester
center	NNP	Protester
number	NN	Protester
protester	NNS	Protester
surpassed	VBD	Protester
100	CD	Protester
day	NN	Protester
occupy	NNP	Protester
louisville	NNP	Protester
movement	NN	Protester
sprung	VBD	Protester
university	NNP	Opinionor
louisville	NNP	Opinionor
senior	JJ	Opinionor
brian	NNP	Opinionor
ensminger	NNP	Opinionor
say	VBZ	Opinionor
protesting	VBG	Opinionor
loss	NN	Opinionor
american	JJ	Opinionor
dream	NN	Opinionor
young	JJ	Opinionor
adult	NNS	Opinionor
like	IN	Opinionor
face	VBP	Opinionor
staggering	VBG	Opinionor
college	NN	Opinionor
debt	NN	Opinionor
job	NN	Opinionor
prospect	NNS	Opinionor
graduation	NN	Opinionor

15	CD	O
18	CD	O
document	NNP	O
associated	NNP	O
press	NNP	O
state	NNP	O
local	NNP	O
wire	NNP	O
december	NNP	O
21	CD	O
2011	CD	O
wednesday	NNP	O
1 47	CD	O
pm	NNP	O
gmt	NNP	O
section	NN	O
state	NN	O
regional	NNP	O
length	NNP	O
135	CD	O
word	NNS	O
dateline	NNP	O
louisville	NNP	O
ky	NNP	O
louisville	NNP	Government
order	NNS	Government
protester	NNS	Government
remove	VB	Government
tent	NNS	Government
occupy	NNP	Government
louisville	NNP	Government
protester	NNS	Government
told	VBN	Government
longer	RB	Government
allowed	VBN	Government
camp	VB	Government
overnight	RB	Government
city	NN	Government
tent	NNS	Government
must	MD	Government
taken	VBN	Government
longer	RB	Camp
allowed	VBN	Camp
camp	VB	Camp
overnight	RB	Camp
city	NN	Camp
tent	NNS	Camp
must	MD	Camp
taken	VBN	Camp
issue	NN	Legal_Action
come	VBN	Legal_Action
protester	NNS	Legal_Action
negotiate	VBP	Legal_Action
city	NN	Legal_Action
renew	VB	Legal_Action
permit	NN	Legal_Action
continue	VB	Legal_Action
occupation	NN	Legal_Action
founder	NNP	Camp
square	NNP	Camp
park	NNP	Camp
downtown	NN	Camp
louisville	NNP	Camp
group	NN	Camp
current	JJ	Camp
permit	NN	Camp
last	NNS	Camp
dec	NNP	Camp
31	CD	Camp
city	NNP	Camp
official	NNS	Camp
told	VBN	Camp
protester	NNS	Camp
jan	NNP	Camp
2	CD	Camp
remove	VB	Camp
tent	NNS	Camp
city	NNP	Government
official	NNS	Government
told	VBN	Government
protester	NNS	Government
jan	NNP	Government
2	CD	Government
remove	VB	Government
tent	NNS	Government
many	JJ	Strategy
protester	NNS	Strategy
told	VBD	Strategy
courier journal	NNP	Strategy
many	JJ	Camp
protester	NNS	Camp
told	VBD	Camp
courier journal	NNP	Camp
effect	NN	Strategy
order	NN	Strategy
civil	JJ	Strategy
disobedience	NN	Strategy
http	JJ	Strategy
cjky it uklnov	NN	Strategy
mayor	NNP	Strategy
greg	NNP	Strategy
fischer	NNP	Strategy
say	VBZ	Strategy
mayor	NNP	Government
greg	NNP	Government
fischer	NNP	Government
say	VBZ	Government
city	NN	Strategy
concerned	VBN	Strategy
protester	NNS	Strategy
safety	NN	Strategy
continue	VBP	Strategy
camp	VB	Strategy
winter	JJ	Strategy
month	NNS	Strategy
camp	NN	Camp
winter	JJ	Camp
month	NNS	Camp
say	VBZ	Government
welcome	JJ	Government
continue	VB	Government
protesting	VBG	Government
daylight	JJ	Government
hour	NNS	Government
say	VBZ	Camp
welcome	JJ	Camp
continue	VB	Camp
protesting	VBG	Camp
daylight	JJ	Camp
hour	NNS	Camp

10	CD	O
18	CD	O
document	NNP	O
associated	NNP	O
press	NNP	O
state	NNP	O
local	NNP	O
wire	NNP	O
november	NNP	O
14	CD	O
2011	CD	O
monday	NNP	O
9 33	CD	O
pm	NNP	O
gmt	NNP	O
byline	NNP	O
dylan	NNP	O
lovan	NNP	O
associated	NNP	O
press	NNP	O
section	NN	O
state	NN	O
regional	NNP	O
length	NNP	O
664	CD	O
word	NNS	O
dateline	NNP	O
lousiville	NNP	O
ky	NNP	O
kentuckian	NNP	O
bring	VBP	O
occupy	NNP	O
message	NN	O
commonwealth	VB	O
small	NNP	O
dedicated	JJ	O
band	NNS	O
protestors	NNS	O
set	VBN	O
city	NNS	O
around	IN	O
kentucky	NNP	O
bring	VB	O
occupy	NNP	O
wall	NNP	O
street	NNP	O
message	NN	O
bluegrass	NNP	O
state	NN	O
protestors	NNS	O
staked	VBN	O
spot	NNS	O
louisville	NNP	O
many	JJ	O
small	JJ	O
kentucky	NNP	O
movement	NNS	O
set	VBN	O
website	NNS	Camp
joined	VBN	O
activist	NNS	O
protest	VB	O
issue	NNS	O
kentucky	NNP	O
occupy	NNP	Protester
louisville	NNP	Protester
activist	NNS	Protester
joined	VBD	Protester
sierra	NNP	Protester
club	NNP	Protester
local	JJ	Protester
environmental	JJ	Protester
activist	NNS	Protester
thursday	NNP	Protester
lg	NNP	Protester
e	NNP	Protester
billing	NN	Protester
center	NN	Protester
downtown	NN	Protester
protest	VB	Protester
company	NN	Opinionor
recent	JJ	Opinionor
rate	NN	Opinionor
hike	NNS	Opinionor
one	CD	Opinionor
sign	NN	Opinionor
said	VBD	Opinionor
99	CD	Opinionor
demand	NNP	Opinionor
green	NNP	Opinionor
energy	NNP	Opinionor
occupy	NNP	Camp
louisville	NNP	Camp
ten	JJ	Camp
people	NNS	Camp
endured	VBN	Camp
increasingly	RB	Camp
chilly	RB	Camp
night	NNS	Camp
camp	VB	Camp
downtown	NN	Camp
park	NN	Camp
chilly	RB	O
morning	NN	O
last	JJ	O
week	NN	O
occupier	NNS	O
readied	VBD	O
move	NN	Info
different	JJ	Info
downtown	NN	Info
park	NN	Info
make	VB	Info
way	NN	Info
city	NN	Info
christmas	NNP	Info
celebration	NN	Info
cold	NN	O
big	JJ	O
deal	NN	O
one	CD	O
organizer	NNS	O
42 year old	JJ	O
jason	NNP	O
whirlwind	NNP	O
said	VBD	O
stood	VBD	O
next	JJ	O
picnic	NN	O
table	NN	O
cooler	NNS	O
huge	JJ	O
water	NN	O
jug	NN	O
recycling	NN	O
bin	NNS	O
ca	MD	O
n t	RB	O
handle	VB	O
going	VBG	O
able	JJ	O
handle	VB	O
coming	VBG	O
winter	NN	O
said	VBD	O
whirlwind	NNP	Opinionor
said	VBD	Opinionor
estimated	VBN	Opinionor
1	CD	Opinionor
trillion	CD	Opinionor
stimulus	NN	Opinionor
funding	VBG	Opinionor
federal	JJ	Opinionor
government	NN	Opinionor
distributed	VBN	Opinionor
recent	JJ	Opinionor
year	NNS	Opinionor
put	VBN	Opinionor
saving	NN	Opinionor
account	NNS	Opinionor
spent	VBN	Opinionor
giving	VBG	Opinionor
people	NNS	Opinionor
job	NNS	Opinionor
put	VBN	Opinionor
aside	RP	Opinionor
rainy	JJ	Opinionor
day	NN	Opinionor
intention	NN	Opinionor
money	NN	Opinionor
given	VBN	Opinionor
occupy	NNP	Strategy
louisville	NNP	Strategy
member	NN	Strategy
pam	NNP	Strategy
newman	NNP	Strategy
said	VBD	Strategy
volunteer	NNS	Strategy
n t	RB	Strategy
spend	VB	Strategy
night	NN	Strategy
part	NN	Strategy
movement	NN	Strategy
trying	VBG	Strategy
say	VB	Strategy
order	NN	Strategy
occupant	NN	Strategy
help	VB	Strategy
said	VBD	Strategy
newman	NNP	Strategy
30 year old	JJ	Strategy
freelance	NN	Strategy
writer	NN	Strategy
musician	NN	Strategy
louisville	NNP	Strategy
really	RB	Camp
need	VBP	Camp
people	NNS	Camp
come	VB	Camp
wash	VB	Camp
dish	NNS	Camp
come	NN	Camp
help	NN	Camp
organize	VB	Camp
rally	NN	Camp
march	NN	Camp
talk	VB	Camp
issue	NNS	Camp
kentucky	NNP	O
gathering	NNS	O
spared	VBN	O
clash	NNS	O
occurred	VBN	O
protest	NNS	O
around	IN	O
country	NN	O
especially	RB	O
west	NNP	O
coast	NNP	O
city	NNP	Strategy
official	NNS	Strategy
louisville	NNP	Strategy
said	VBD	Strategy
demonstrator	NNS	Strategy
peaceful	JJ	Strategy
considerate	NN	Strategy
public	NN	Strategy
largely	RB	Strategy
cooperative	JJ	Strategy
cleaned	VBD	Strategy
pretty	RB	Strategy
pleased	JJ	Strategy
said	VBD	Strategy
chris	NNP	Strategy
poynter	NNP	Strategy
spokesman	NN	Strategy
mayor	NNP	Strategy
greg	NNP	Strategy
fischer	NNP	Strategy
said	VBD	Government
chris	NNP	Government
poynter	NNP	Government
spokesman	NN	Government
mayor	NNP	Government
greg	NNP	Government
fischer	NNP	Government
poynter	NNP	O
said	VBD	O
occupy	NNP	Camp
louisville	NNP	Camp
permit	NN	Camp
city	NN	Camp
rest	NN	Camp
year	NN	Camp
whirlwind	IN	Strategy
one	CD	Strategy
organizer	NNS	Strategy
42 year old	JJ	Strategy
jason	NNP	Strategy
whirlwind	NNP	Strategy
said	VBD	Strategy
louisville	NNP	Strategy
police	NNP	Strategy
beyond	IN	Strategy
kind	NN	Strategy
u	PRP	Strategy
louisville	NNP	Protester
group	NN	Protester
gathered	VBD	Protester
100	CD	Protester
people	NNS	Protester
sunday	NNP	Protester
march	NN	Protester
kick	VB	Protester
group	NN	Protester
7	CD	Protester
day	NNPS	Protester
solidarity	NNP	Protester
pair	VB	Opinionor
demonstrator	NNS	Opinionor
local	JJ	Opinionor
group	NNS	Opinionor
focus	VB	Opinionor
different	JJ	Opinionor
issue	NN	Opinionor
like	IN	Opinionor
peace	NN	Opinionor
job	NNS	Opinionor
health	NN	Opinionor
care	NN	Opinionor
day	NN	Opinionor
week	NN	Opinionor

16	CD	O
18	CD	O
document	NNP	O
associated	NNP	O
press	NNP	O
state	NNP	O
local	NNP	O
wire	NNP	O
december	NNP	O
21	CD	O
2011	CD	O
wednesday	NNP	O
4 49	CD	O
pm	NNP	O
gmt	NNP	O
section	NN	O
state	NN	O
regional	NNP	O
length	NNP	O
388	CD	O
word	NNS	O
dateline	NNP	O
louisville	NNP	O
ky	NNP	O
mayor	NNP	Government
greg	NNP	Government
fischer	NNP	Government
said	VBD	Government
camping	NN	Government
permitted	VBN	Government
city	NN	Government
park	NNS	Government
mayor	NNP	Strategy
greg	NNP	Strategy
fischer	NNP	Strategy
said	VBD	Strategy
time	NN	Strategy
exception	NN	Strategy
expire	VB	Strategy
permit	NN	Strategy
like	IN	Strategy
basically	RB	Strategy
make	VB	Strategy
occupation	NN	Strategy
longer	RBR	Strategy
effective	JJ	Strategy
message	NN	Strategy
protester	NN	Strategy
brian	NNP	Strategy
smith	NNP	Strategy
said	VBD	Strategy
protester	NN	Camp
brian	NNP	Camp
smith	NNP	Camp
said	VBD	Camp
trying	VBG	Strategy
constant	JJ	Strategy
presence	NN	Strategy
force	NN	Strategy
awareness	NN	Strategy
issue	NNS	Strategy
tent	NNS	Strategy
powerful	JJ	Strategy
symbol	NN	Strategy
movement	NN	Strategy
attorney	NNP	Legal_Action
chris	NNP	Legal_Action
harrell	NNP	Legal_Action
negotiating	VBG	Legal_Action
city	NN	Legal_Action
behalf	NN	Legal_Action
occupy	NNP	Legal_Action
louisville	NNP	Legal_Action
said	VBD	Strategy
tent	NNS	Strategy
necessary	JJ	Strategy
winter	NN	Strategy
said	VBD	Camp
tent	NNS	Camp
necessary	JJ	Camp
winter	NN	Camp
would	MD	Strategy
nearly	RB	Strategy
impossible	JJ	Strategy
stay	VB	Strategy
cold	NN	Strategy
without	IN	Strategy
tent	NNS	Strategy
said	VBD	Strategy
newspaper	NN	O
asked	VBD	O
fischer	NNP	O
result	NN	O
would	MD	O
protester	NNS	O
n t	RB	O
comply	VB	O
order	NN	O
mayor	NN	O
said	VBD	O
hope	VBZ	O
hope	VBP	Strategy
continue	VBP	Strategy
setting	VBG	Strategy
tone	NN	Strategy
like	IN	Strategy
past	NN	Strategy
term	NNS	Strategy
peaceful	JJ	Strategy
constructive	JJ	Strategy
comply	VB	Strategy
permit	NN	Strategy
knew	VBD	Strategy
exception	NN	Strategy
issued	VBD	Strategy
mayor	NNP	Strategy
fischer	NNP	Strategy
said	VBD	Strategy
louisville	NNP	Camp
resident	NN	Camp
pam	NNP	Camp
newman	NNP	Camp
serf	VBZ	Camp
occupy	NNP	Camp
louisville	NNP	Camp
committee	NN	Camp
louisville	NNP	Strategy
resident	NN	Strategy
pam	NNP	Strategy
newman	NNP	Strategy
serf	VBZ	Strategy
occupy	NNP	Strategy
louisville	NNP	Strategy
committee	NN	Strategy
said	VBD	Strategy
protester	NNS	Strategy
take	VB	Strategy
20	CD	Strategy
tent	NNS	Strategy
founder	NNP	Strategy
square	NNP	Strategy
20	CD	Camp
tent	NNS	Camp
founder	NNP	Camp
square	NNP	Camp
said	VBD	Strategy
police	NN	Strategy
remove	VB	Strategy
tent	NNS	Strategy
kick	VB	Strategy
got	VBD	Strategy
group	NN	Strategy
compliant	NN	Strategy
peaceful	JJ	Strategy
protester	NNS	Strategy
think	VBP	Strategy
take	VB	Strategy
tent	NNS	Strategy
away	RP	Strategy
newman	NNP	Strategy
said	VBD	Strategy
terrible	JJ	Strategy
strategy	NN	Strategy
everywhere	NNP	Strategy
happened	VBN	Strategy
number	NNS	Strategy
swelled	VBN	Strategy
newman	NNP	Strategy
said	VBD	Strategy
fischer	NNP	Strategy
argument	NNS	Strategy
n t	RB	Strategy
hold	VB	Strategy
mayor	NNP	Strategy
fischer	NNP	Strategy
would	MD	Strategy
come	VB	Strategy
see	VB	Strategy
tent	NNS	Strategy
n t	RB	Strategy
ground	NN	Strategy
people	NNS	Strategy
heat	NN	Strategy
newman	NNP	Strategy
said	VBD	Strategy
safe	JJ	Strategy
sustainable	JJ	Strategy

58	CD	O
68	CD	O
document	NNP	O
journal	NNP	O
commerce	NNP	O
online	NNP	O
december	NNP	O
6	CD	O
2011	CD	O
tuesday	NNP	O
byline	NNP	O
bill	NNP	O
mongelluzzo	NNP	O
associate	NNP	O
editor	NNP	O
section	NN	O
ports terminals	NNS	O
pg	NNP	O
wp	NNP	O
length	NNP	O
442	CD	O
word	NNS	O
occupy	NNP	Info
movement	NNP	Info
post	VBZ	Info
schedule	NNP	Info
port	NNP	Info
protest	NNS	Info
protestors	NNS	Info
try	VB	Info
shutdown	VB	Info
port	NNS	Info
seattle	NN	Info
occupy	NNP	Info
movement	NN	Info
announced	VBN	Info
schedule	NNS	Info
march	NNS	Info
part	NN	Info
attempt	NN	Info
shutdown	VB	Info
west	NNP	Info
coast	NNP	Info
port	NNS	Info
dec	NNP	Info
12	CD	Info
demonstration	NNS	Info
planned	VBN	Info
least	JJS	Info
seattle	NNP	Info
meanwhile	RB	O
port	NNS	O
conducting	VBG	O
medium	NNS	O
blitz	NN	O
promoting	VBG	O
job	NNS	O
port	NNS	O
create	NN	O
economic	JJ	O
impact	NN	O
regional	JJ	O
economy	NNS	O
port	NNS	O
effort	NN	O
diffuse	VB	O
planned	JJ	O
protest	NNS	O
aided	VBN	O
international	NNP	O
longshore	NNP	O
warehouse	NNP	O
union	NNP	O
refusal	NN	O
santion	VB	O
march	NN	O
nbsp	NN	O
union	NNP	O
member	NNS	O
prepared	JJ	O
work	VB	O
dec	NNP	O
12	CD	O
health	NN	O
safety	NN	O
issue	NN	O
working	VBG	O
said	VBD	O
spokesman	NN	O
craig	NNP	O
merrilees	NNP	O
occupy	NNP	Info
seattle	NNP	Info
plan	VBZ	Info
mass	NN	Info
community	NN	Info
picket	NN	Info
blockade	NN	Info
beginning	VBG	Info
1	CD	Info
p m	NN	Info
westlake	NNP	Info
park	NNP	Info
downtown	JJ	Info
seattle	NNP	Info
followed	VBN	Info
march	NN	Info
port	NN	Info
flyer	NNS	Opinionor
occupy	NNP	Opinionor
movement	NNS	Opinionor
included	VBD	Opinionor
statement	NNS	Opinionor
people	NNS	Opinionor
profit	NNS	Opinionor
imbalance	NN	Opinionor
import	NNS	Opinionor
export	NNS	Opinionor
port	NNS	Opinionor
occupy	NNP	Opinionor
movement	NNS	Opinionor
also	RB	Opinionor
state	NN	Opinionor
unity	NN	Opinionor
ilwu	NNP	Opinionor
union	NN	Opinionor
battle	NN	Opinionor
egt	NNP	Opinionor
grain	NN	Opinionor
export	NN	Opinionor
terminal	NN	Opinionor
longview	NNP	Opinionor
wash	NNP	Opinionor
egt	NNP	Opinionor
since	IN	Opinionor
last	JJ	Opinionor
summer	NN	Opinionor
attempting	VBG	Opinionor
open	VB	Opinionor
terminal	NN	Opinionor
use	NN	Opinionor
non ilwu	JJ	Opinionor
labor	NN	Opinionor

occupy	NNP	O
oakland	NNP	O
re occupying	NNP	O
frank	NNP	O
ogawa	NNP	O
plaza	NNP	O
time	NN	O
camping	NN	O
chris	NNP	O
robert	NNP	O
tuesday	NNP	O
nov	NNP	O
29	CD	O
2011	CD	O
updated	VBD	O
5 21	CD	O
pm	NNP	O
pdt	NNP	O
whose	NNP	O
plaza	NN	O
plaza	NN	O
apparently	RB	O
never	RB	O
le	JJR	O
99	CD	O
percent	NN	O
chance	NN	O
re occupation	NN	O
downtown	NN	O
oakland	NNP	O
frank	NNP	O
ogawa	NNP	O
plaza	NNP	O
occupy	NNP	Info
oakland	NNP	Info
return	VBZ	Info
open	JJ	Info
space	NN	Info
front	NN	Info
city	NNP	Info
hall	NNP	Info
later	RB	Info
today	NN	Info
promised	VBN	Info
thing	NNS	O
little	JJ	O
different	JJ	O
according	VBG	O
san	NNP	O
francisco	NNP	O
chronicle	NNP	O
first	NNP	O
occupy	NNP	Camp
oakland	NNP	Camp
vigil	NNP	Camp
committee	NNP	Camp
plan	NNS	Info
make	VB	Info
camp	NN	Info
model	NN	Info
occupy	NNP	Info
protest	NNS	Info
nationwide	RB	Info
plan	NNS	Info
occupy	VB	Info
plaza	NN	Info
24 7	CD	Info
wo	MD	O
n t	RB	O
camp	NN	O
per	IN	O
se	NN	O
committee	NN	Info
say	VBZ	Info
sleeping	NN	Info
camping	NN	Info
allowed	VBN	Info
instead	RB	Info
around the clock	JJ	Info
demonstration	NNS	Info
sit ins	NNS	Info
constant	JJ	Info
vigil	NN	Info
newspaper	NN	Info
reported	VBD	Info
protester	NNS	Info
plan	VBP	Info
move	VB	Info
back	RB	Info
sometime	NN	Info
tuesday	NNP	Info
occupy	NNP	O
oakland	NNP	O
followed	VBD	O
lead	NN	O
took	VBD	Protester
plaza	NN	Protester
oct	NNP	Protester
10	CD	Protester
police	NN	Police
raid	NN	Police
removed	VBD	Police
100	CD	Police
tent	NNS	Police
oct	NNP	Police
25	CD	Police
protester	NNS	Protester
returned	VBD	Protester
police	NNS	Police
removed	VBD	Police
another	DT	Police
glut	NN	Police
tent	NNS	Police
nov	NNP	Police
14	CD	Police
since	IN	O
smaller	JJR	Police
camp	NNS	Police
near	IN	Police
lake	NNP	Police
merritt	NNP	Police
vacant	NN	Police
lot	NN	Police
also	RB	Police
shut	VBN	Police
also	RB	Police
shut	VBN	Police
occupy	NNP	Strategy
oakland	NNP	Strategy
mayor	NNP	Strategy
jean	NNP	Strategy
quan	NNP	Strategy
albatross	NN	Strategy
source	NN	Strategy
political	JJ	Strategy
discontent	NN	Strategy
police	NN	Strategy
union	NN	Strategy
city	NN	Strategy
council	NN	Strategy

occupy	NNP	O
oakland	NNP	O
vow	NNP	O
wednesday	NNP	O
night	NNP	O
protest	NNP	O
oakland	NNP	O
police	NNS	O
prepare	NN	O
round	NNP	O
ii	NNP	O
occupy	NNP	O
protest	NNS	O
wednesday	NNP	O
night	NN	O
lori	NNP	O
preuitt	NNP	O
wednesday	NNP	O
oct	NNP	O
26	CD	O
2011	CD	O
updated	VBD	O
2 38	CD	O
pm	NNP	O
pdt	NNP	O
smell	NN	Protester
tear	NN	Protester
gas	NN	Protester
still	RB	Protester
lingering	VBG	Protester
air	NN	Protester
violent	JJ	Protester
night	NN	Protester
oakland	NNP	Protester
city	NN	Info
leader	NNS	Info
police	NNS	Info
already	RB	Info
bracing	VBG	Info
protest	NNS	Info
planned	VBD	Info
wednesday	NNP	Info
occupy	NNP	Info
oakland	NNP	Info
protester	NNS	Info
vowed	VBD	Info
make	VB	Info
second	JJ	Info
stand	NN	Info
take	VB	Info
back	RP	Info
camp	NN	Info
site	NN	Info
outside	JJ	Info
city	NNP	Info
hall	NNP	Info
frank	NNP	Info
ogawa	NNP	Info
plaza	NNP	Info
starting	VBG	Info
6	CD	Info
p m	NN	Info
hundred	NNS	Protester
occupy	NNP	Protester
supporter	NNS	Protester
tried	VBD	Protester
failed	VBD	Protester
first	JJ	Protester
effort	NN	Protester
tuesday	NNP	Protester
night	NN	Protester
rally	NN	Protester
protest	NN	Protester
turned	VBD	Protester
violent	NN	Protester
time	NNS	Protester
several	JJ	Protester
occasion	NNS	Protester
police	NNS	Protester
officer	NNS	Protester
fired	VBD	Protester
round	NNS	Protester
tear	JJ	Protester
gas	NN	Protester
crowd	NN	Protester
gathered	VBD	Protester
14th	CD	Protester
broadway	NNP	Protester
one	CD	Info
occupy	NNP	Info
supporter	NN	Info
